Wall time,Step,Value
1731250316.0374153,1722,0.00011466327850939706
1731250317.7772703,1723,0.0001138935549533926
1731250319.5777183,1724,0.00011312095011817291
1731250321.3018281,1725,0.00011234553676331416
1731250369.567825,1730,0.00010842907067853957
1731250383.865254,1738,0.00010204446880379692
1731250385.6033583,1739,0.00010123776883119717
1731250392.5655885,1743,9.799518011277542e-05
1731250396.1108677,1745,9.636549657443538e-05
1731250401.277514,1748,9.391225466970354e-05
1731250404.734334,1750,9.227186819771305e-05
1731250410.3681712,1753,8.980553684523329e-05
1731250412.1007862,1754,8.898221130948514e-05
1731250427.3341894,1762,8.23850859887898e-05
1731250429.2887208,1763,8.156031981343403e-05
1731250432.961568,1765,7.991159509401768e-05
1731250450.3087873,1775,7.170450408011675e-05
1731250453.7793064,1777,7.007482054177672e-05
1731250458.9789228,1780,6.764058343833312e-05
1731250465.8889022,1784,6.441742152674124e-05
1731250467.6128953,1785,6.36161639704369e-05
1731250469.3369393,1786,6.28168709226884e-05
1731250474.728448,1789,6.043157554813661e-05
1731250519.4470825,1792,5.806675835628994e-05
1731250523.363105,1794,5.6502598454244435e-05
1731250526.8829305,1796,5.4949054174358025e-05
1731250533.9009545,1800,5.187619899515994e-05
1731250537.543054,1802,5.035807043896057e-05
