Output,Target,Error
-1.224364619702100754e-02,-1.239900011569261551e-02,1.553539186716079712e-04
5.705621466040611267e-02,5.697799846529960632e-02,7.821619510650634766e-05
-6.158437952399253845e-02,-6.161199882626533508e-02,2.761930227279663086e-05
-1.934809982776641846e-02,-1.921799965202808380e-02,1.301001757383346558e-04
-9.366882964968681335e-03,-9.300000034272670746e-03,6.688293069601058960e-05
7.125997543334960938e-02,7.118000090122222900e-02,7.997453212738037109e-05
-3.184301778674125671e-02,-3.191899880766868591e-02,7.598102092742919922e-05
-1.703371480107307434e-02,-1.704799942672252655e-02,1.428462564945220947e-05
6.327969487756490707e-03,6.510000210255384445e-03,1.820307224988937378e-04
-5.513265728950500488e-02,-5.512399971485137939e-02,8.657574653625488281e-06
7.523558288812637329e-02,7.518800348043441772e-02,4.757940769195556641e-05
5.957465618848800659e-02,5.945000052452087402e-02,1.246556639671325684e-04
-1.595532707870006561e-02,-1.580899953842163086e-02,1.463275402784347534e-04
-6.811051815748214722e-02,-6.809499859809875488e-02,1.551955938339233398e-05
6.654441356658935547e-02,6.655199825763702393e-02,7.584691047668457031e-06
-4.891445860266685486e-02,-4.894100129604339600e-02,2.654269337654113770e-05
-3.590662032365798950e-02,-3.594499826431274414e-02,3.837794065475463867e-05
2.307335101068019867e-02,2.293599955737590790e-02,1.373514533042907715e-04
-2.696740813553333282e-02,-2.696299925446510315e-02,4.408881068229675293e-06
-4.711468517780303955e-02,-4.708499833941459656e-02,2.968683838844299316e-05
-1.444685156457126141e-03,-1.550000044517219067e-03,1.053148880600929260e-04
-4.124934971332550049e-02,-4.120700061321258545e-02,4.234910011291503906e-05
5.723036825656890869e-02,5.728700011968612671e-02,5.663186311721801758e-05
-4.556157067418098450e-02,-4.553800076246261597e-02,2.356991171836853027e-05
-6.446775048971176147e-02,-6.439100205898284912e-02,7.674843072891235352e-05
1.055569853633642197e-02,1.054000016301870346e-02,1.569837331771850586e-05
6.881480664014816284e-02,6.871200352907180786e-02,1.028031110763549805e-04
-2.623576112091541290e-02,-2.634399943053722382e-02,1.082383096218109131e-04
-3.503437712788581848e-02,-3.501600027084350586e-02,1.837685704231262207e-05
1.152697578072547913e-02,1.146900001913309097e-02,5.797576159238815308e-05
-5.037479102611541748e-02,-5.048700049519538879e-02,1.122094690799713135e-04
1.229684217832982540e-03,9.299999801442027092e-04,2.996842376887798309e-04
5.735928565263748169e-02,5.728700011968612671e-02,7.228553295135498047e-05
-7.533217780292034149e-03,-7.439999841153621674e-03,9.321793913841247559e-05
-5.212816968560218811e-02,-5.203299969434738159e-02,9.516999125480651855e-05
2.115417737513780594e-03,2.169999992474913597e-03,5.458225496113300323e-05
5.815917626023292542e-02,5.821400135755538940e-02,5.482509732246398926e-05
