Output,Target,Error
-3.761374950408935547e-02,-3.780199959874153137e-02,1.882500946521759033e-04
-6.033544987440109253e-02,-5.914099887013435364e-02,1.194451004266738892e-03
-4.028942808508872986e-02,-4.027799889445304871e-02,1.142919063568115234e-05
-3.984639793634414673e-02,-3.965900093317031860e-02,1.873970031738281250e-04
4.835011810064315796e-02,4.832199960947036743e-02,2.811849117279052734e-05
4.784233868122100830e-02,4.770400002598762512e-02,1.383386552333831787e-04
-7.373190671205520630e-02,-7.364699989557266235e-02,8.490681648254394531e-05
-7.397488504648208618e-02,-7.395499944686889648e-02,1.988559961318969727e-05
7.626916281878948212e-03,7.749999873340129852e-03,1.230835914611816406e-04
2.295794151723384857e-02,2.355599962174892426e-02,5.980581045150756836e-04
